total_cargo,total_eic,total_mail,departure_airport,combined,timestamp
0.0,0.0,0.0,UDI,2024-05_ZY_5814.0_30.0,2024-05-01 00:30:37
0.0,0.0,0.0,LDB,2024-05_ZY_5191.0_29.0,2024-05-01 00:30:38
0.0,0.0,0.0,VCP,2024-05_ZY_3711.0_29.0,2024-05-01 00:30:38
0.0,0.0,0.0,CNF,2024-05_ZY_3956.0_30.0,2024-05-01 00:30:38
0.0,0.0,0.0,VCP,2024-05_ZY_3667.0_29.0,2024-05-01 00:30:38
0.0,0.0,0.0,IZA,2024-05_ZY_3631.0_29.0,2024-05-01 00:30:38
0.0,0.0,0.0,GPB,2024-05_ZY_3712.0_29.0,2024-05-01 00:30:38
0.0,0.0,0.0,AAX,2024-05_ZY_5095.0_29.0,2024-05-01 00:30:38
0.0,0.0,0.0,UBA,2024-05_ZY_5337.0_30.0,2024-05-01 00:30:38
0.0,0.0,0.0,PPB,2024-05_ZY_5062.0_30.0,2024-05-01 00:30:39
0.0,0.0,0.0,AJU,2024-05_ZY_3737.0_29.0,2024-05-01 00:30:39
0.0,0.0,0.0,VCP,2024-05_ZY_3958.0_30.0,2024-05-01 00:30:39
0.0,0.0,0.0,MOC,2024-05_ZY_3731.0_30.0,2024-05-01 00:30:40
0.0,0.0,0.0,CWB,2024-05_ZY_5603.0_30.0,2024-05-01 00:30:40
0.0,0.0,0.0,CNF,2024-05_ZY_5332.0_30.0,2024-05-01 00:30:41
0.0,0.0,0.0,REC,2024-05_ZY_5262.0_29.0,2024-05-01 00:30:42
0.0,0.0,0.0,REC,2024-05_ZY_3619.0_30.0,2024-05-01 00:30:43
0.0,0.0,0.0,VCP,2024-05_ZY_3632.0_29.0,2024-05-01 00:31:34
0.0,0.0,0.0,JJG,2024-05_ZY_3633.0_29.0,2024-05-01 00:31:34
0.0,0.0,0.0,VCP,2024-05_ZY_5907.0_30.0,2024-05-01 00:31:34
0.0,0.0,0.0,PPB,2024-05_ZY_5062.0_29.0,2024-05-01 00:31:35
0.0,0.0,0.0,JOI,2024-05_ZY_5399.0_30.0,2024-05-01 00:31:35
0.0,0.0,0.0,VCP,2024-05_ZY_3958.0_29.0,2024-05-01 00:31:35
0.0,0.0,0.0,VCP,2024-05_ZY_3974.0_30.0,2024-05-01 00:31:35
0.0,0.0,0.0,SJP,2024-05_ZY_5876.0_30.0,2024-05-01 00:31:35
0.0,0.0,0.0,VCP,2024-05_ZY_3707.0_30.0,2024-05-01 00:31:36
0.0,0.0,0.0,JOI,2024-05_ZY_5834.0_30.0,2024-05-01 00:31:36
0.0,0.0,0.0,JOI,2024-05_ZY_5202.0_30.0,2024-05-01 00:31:36
0.0,0.0,0.0,VCP,2024-05_ZY_3995.0_30.0,2024-05-01 00:31:36
0.0,0.0,0.0,ARU,2024-05_ZY_5154.0_30.0,2024-05-01 00:31:37
0.0,0.0,0.0,JOI,2024-05_ZY_5834.0_29.0,2024-05-01 00:31:38
0.0,0.0,0.0,VCP,2024-05_ZY_3995.0_29.0,2024-05-01 00:31:38
0.0,0.0,0.0,VCP,2024-05_ZY_3707.0_29.0,2024-05-01 00:31:38
0.0,0.0,0.0,MGF,2024-05_ZY_3680.0_29.0,2024-05-01 00:31:39
0.0,0.0,0.0,VCP,2024-05_ZY_6047.0_30.0,2024-05-01 00:31:39
0.0,0.0,0.0,JOI,2024-05_ZY_5202.0_29.0,2024-05-01 00:31:39
0.0,0.0,0.0,CWB,2024-05_ZY_5760.0_29.0,2024-05-01 00:31:39
