total_cargo,total_eic,total_mail,departure_airport,combined,timestamp
0.00,0.00,0.00,GRU,2024-05_ZY_5826.0_30.0,2024-05-01 00:32:30
,,,VCP,2024-05_ZY_3917.0_30.0,2024-05-01 00:32:29
0.00,0.00,0.00,VCP,2024-05_ZY_3917.0_30.0,2024-05-01 00:32:29
,,,SSA,2024-05_ZY_3730.0_30.0,2024-05-01 00:32:28
0.00,0.00,0.00,SSA,2024-05_ZY_3730.0_30.0,2024-05-01 00:32:28
,,,VDC,2024-05_ZY_5115.0_29.0,2024-05-01 00:32:31
0.00,0.00,0.00,SSA,2024-05_ZY_3840.0_29.0,2024-05-01 00:32:28
,,,REC,2024-05_ZY_3844.0_30.0,2024-05-01 00:32:30
,,,CGH,2024-05_ZY_7006.0_29.0,2024-05-01 00:32:29
0.00,0.00,0.00,CGH,2024-05_ZY_7006.0_29.0,2024-05-01 00:32:29
,,,CWB,2024-05_ZY_5020.0_30.0,2024-05-01 00:32:32
0.00,0.00,0.00,CWB,2024-05_ZY_5020.0_30.0,2024-05-01 00:32:32
,,,FLN,2024-05_ZY_5199.0_30.0,2024-05-01 00:32:32
,,,SDU,2024-05_ZY_3898.0_29.0,2024-05-01 00:32:30
0.00,0.00,0.00,SDU,2024-05_ZY_3898.0_29.0,2024-05-01 00:32:30
0.00,0.00,0.00,REC,2024-05_ZY_3844.0_30.0,2024-05-01 00:32:30
,,,SDU,2024-05_ZY_5645.0_30.0,2024-05-01 00:32:34
0.00,0.00,0.00,SDU,2024-05_ZY_3903.0_29.0,2024-05-01 00:32:31
,,,VCP,2024-05_ZY_3924.0_30.0,2024-05-01 00:32:34
0.00,0.00,0.00,VDC,2024-05_ZY_5115.0_29.0,2024-05-01 00:32:31
,,,CGH,2024-05_ZY_3610.0_29.0,2024-05-01 00:32:33
,,,CNF,2024-05_ZY_6008.0_29.0,2024-05-01 00:32:32
0.00,0.00,0.00,CNF,2024-05_ZY_6008.0_29.0,2024-05-01 00:32:32
,,,CWB,2024-05_ZY_5389.0_29.0,2024-05-01 00:32:33
0.00,0.00,0.00,FLN,2024-05_ZY_5199.0_30.0,2024-05-01 00:32:32
,,,GRU,2024-05_ZY_5193.0_30.0,2024-05-01 00:32:35
,,,GYN,2024-05_ZY_5125.0_30.0,2024-05-01 00:32:32
0.00,0.00,0.00,GYN,2024-05_ZY_5125.0_30.0,2024-05-01 00:32:32
,,,SDU,2024-05_ZY_3898.0_30.0,2024-05-01 00:32:35
,,,VCP,2024-05_ZY_3784.0_30.0,2024-05-01 00:32:32
0.00,0.00,0.00,VCP,2024-05_ZY_3784.0_30.0,2024-05-01 00:32:32
,,,IGU,2024-05_ZY_5090.0_29.0,2024-05-01 00:32:34
,,,CWB,2024-05_ZY_5407.0_29.0,2024-05-01 00:32:34
,,,CWB,2024-05_ZY_3818.0_30.0,2024-05-01 00:32:33
0.00,0.00,0.00,CWB,2024-05_ZY_3818.0_30.0,2024-05-01 00:32:33
0.00,0.00,0.00,CGH,2024-05_ZY_3610.0_29.0,2024-05-01 00:32:33
,,,CGH,2024-05_ZY_3610.0_30.0,2024-05-01 00:32:36
0.00,0.00,0.00,CGH,2024-05_ZY_3610.0_30.0,2024-05-01 00:32:36
0.00,0.00,0.00,CWB,2024-05_ZY_5389.0_29.0,2024-05-01 00:32:33
,,,CXJ,2024-05_ZY_5992.0_29.0,2024-05-01 00:32:36
0.00,0.00,0.00,SDU,2024-05_ZY_5645.0_30.0,2024-05-01 00:32:34
,,,VCP,2024-05_ZY_5368.0_30.0,2024-05-01 00:32:36
0.00,0.00,0.00,IGU,2024-05_ZY_5090.0_29.0,2024-05-01 00:32:34
0.00,0.00,0.00,VCP,2024-05_ZY_3924.0_30.0,2024-05-01 00:32:34
,,,FLN,2024-05_ZY_3831.0_29.0,2024-05-01 00:32:36
,,,SDU,2024-05_ZY_7053.0_30.0,2024-05-01 00:32:34
0.00,0.00,0.00,SDU,2024-05_ZY_7053.0_30.0,2024-05-01 00:32:34
0.00,0.00,0.00,CWB,2024-05_ZY_5407.0_29.0,2024-05-01 00:32:34
,,,CWB,2024-05_ZY_5206.0_29.0,2024-05-01 00:32:41
0.00,0.00,0.00,CWB,2024-05_ZY_5206.0_29.0,2024-05-01 00:32:41
0.00,0.00,0.00,SDU,2024-05_ZY_5132.0_30.0,2024-05-01 00:32:35
,,,CGH,2024-05_ZY_5008.0_30.0,2024-05-01 00:32:37
0.00,0.00,0.00,GRU,2024-05_ZY_5193.0_30.0,2024-05-01 00:32:35
0.00,0.00,0.00,SDU,2024-05_ZY_3898.0_30.0,2024-05-01 00:32:35
,,,CGH,2024-05_ZY_7054.0_30.0,2024-05-01 00:32:38
,,,CWB,2024-05_ZY_3605.0_30.0,2024-05-01 00:32:36
0.00,0.00,0.00,CWB,2024-05_ZY_3605.0_30.0,2024-05-01 00:32:36
0.00,0.00,0.00,VCP,2024-05_ZY_5368.0_30.0,2024-05-01 00:32:36
,,,POA,2024-05_ZY_5438.0_29.0,2024-05-01 00:32:38
0.00,0.00,0.00,POA,2024-05_ZY_5438.0_29.0,2024-05-01 00:32:38
0.00,0.00,0.00,CXJ,2024-05_ZY_5992.0_29.0,2024-05-01 00:32:36
,,,CGB,2024-05_ZY_5534.0_29.0,2024-05-01 00:32:38
,,,BSB,2024-05_ZY_5838.0_29.0,2024-05-01 00:32:38
,,,SDU,2024-05_ZY_5905.0_30.0,2024-05-01 00:32:36
0.00,0.00,0.00,SDU,2024-05_ZY_5905.0_30.0,2024-05-01 00:32:36
0.00,0.00,0.00,FLN,2024-05_ZY_3831.0_29.0,2024-05-01 00:32:36
,,,CWB,2024-05_ZY_3709.0_30.0,2024-05-01 00:32:39
0.00,0.00,0.00,CGH,2024-05_ZY_5008.0_30.0,2024-05-01 00:32:37
,,,VCP,2024-05_ZY_3732.0_29.0,2024-05-01 00:32:40
0.00,0.00,0.00,CGH,2024-05_ZY_7054.0_30.0,2024-05-01 00:32:38
,,,CWB,2024-05_ZY_3832.0_29.0,2024-05-01 00:32:41
,,,IGU,2024-05_ZY_5764.0_29.0,2024-05-01 00:32:38
0.00,0.00,0.00,IGU,2024-05_ZY_5764.0_29.0,2024-05-01 00:32:38
,,,CNF,2024-05_ZY_3891.0_30.0,2024-05-01 00:32:42
0.00,0.00,0.00,CNF,2024-05_ZY_3891.0_30.0,2024-05-01 00:32:42
0.00,0.00,0.00,CGB,2024-05_ZY_5534.0_29.0,2024-05-01 00:32:38
,,,CNF,2024-05_ZY_5751.0_30.0,2024-05-01 00:32:41
0.00,0.00,0.00,BSB,2024-05_ZY_5838.0_29.0,2024-05-01 00:32:38
,,,SDU,2024-05_ZY_3894.0_30.0,2024-05-01 00:32:40
,,,CGB,2024-05_ZY_3940.0_29.0,2024-05-01 00:32:39
0.00,0.00,0.00,CGB,2024-05_ZY_3940.0_29.0,2024-05-01 00:32:39
,,,SDU,2024-05_ZY_3935.0_30.0,2024-05-01 00:32:41
0.00,0.00,0.00,SDU,2024-05_ZY_3935.0_30.0,2024-05-01 00:32:41
0.00,0.00,0.00,CWB,2024-05_ZY_3709.0_30.0,2024-05-01 00:32:39
,,,REC,2024-05_ZY_5145.0_29.0,2024-05-01 00:33:57
0.00,0.00,0.00,VCP,2024-05_ZY_3732.0_29.0,2024-05-01 00:32:40
,,,IGU,2024-05_ZY_3978.0_30.0,2024-05-01 00:32:42
0.00,0.00,0.00,SDU,2024-05_ZY_3894.0_30.0,2024-05-01 00:32:40
,,,POA,2024-05_ZY_5181.0_30.0,2024-05-01 00:32:42
0.00,0.00,0.00,CNF,2024-05_ZY_5751.0_30.0,2024-05-01 00:32:41
,,,POA,2024-05_ZY_5988.0_30.0,2024-05-01 00:32:43
0.00,0.00,0.00,POA,2024-05_ZY_5988.0_30.0,2024-05-01 00:32:43
,,,POA,2024-05_ZY_5226.0_30.0,2024-05-01 00:32:43
0.00,0.00,0.00,POA,2024-05_ZY_5226.0_30.0,2024-05-01 00:32:43
0.00,0.00,0.00,CWB,2024-05_ZY_3832.0_29.0,2024-05-01 00:32:41
,,,CWB,2024-05_ZY_5031.0_29.0,2024-05-01 00:32:45
0.00,0.00,0.00,CWB,2024-05_ZY_5031.0_29.0,2024-05-01 00:32:45
,,,AFL,2024-05_ZY_5535.0_29.0,2024-05-01 00:32:43
0.00,0.00,0.00,IGU,2024-05_ZY_3978.0_30.0,2024-05-01 00:32:42
,,,NVT,2024-05_ZY_5989.0_30.0,2024-05-01 00:32:44
0.00,0.00,0.00,NVT,2024-05_ZY_5989.0_30.0,2024-05-01 00:32:44
0.00,0.00,0.00,POA,2024-05_ZY_5181.0_30.0,2024-05-01 00:32:42
,,,POA,2024-05_ZY_5717.0_30.0,2024-05-01 00:32:45
,,,VCP,2024-05_ZY_3621.0_29.0,2024-05-01 00:32:43
0.00,0.00,0.00,VCP,2024-05_ZY_3621.0_29.0,2024-05-01 00:32:43
,,,POA,2024-05_ZY_5438.0_30.0,2024-05-01 00:32:45
0.00,0.00,0.00,POA,2024-05_ZY_5438.0_30.0,2024-05-01 00:32:45
,,,GIG,2024-05_ZY_3982.0_29.0,2024-05-01 00:32:45
0.00,0.00,0.00,GIG,2024-05_ZY_3982.0_29.0,2024-05-01 00:32:45
0.00,0.00,0.00,AFL,2024-05_ZY_5535.0_29.0,2024-05-01 00:32:43
,,,CNF,2024-05_ZY_3627.0_29.0,2024-05-01 00:32:47
0.00,0.00,0.00,CNF,2024-05_ZY_3627.0_29.0,2024-05-01 00:32:47
0.00,0.00,0.00,VCP,2024-05_ZY_3972.0_29.0,2024-05-01 00:32:44
,,,FLN,2024-05_ZY_5436.0_30.0,2024-05-01 00:32:44
0.00,0.00,0.00,FLN,2024-05_ZY_5436.0_30.0,2024-05-01 00:32:44
0.00,0.00,0.00,POA,2024-05_ZY_5717.0_30.0,2024-05-01 00:32:45
,,,REC,2024-05_ZY_5622.0_29.0,2024-05-01 00:32:47
0.00,0.00,0.00,REC,2024-05_ZY_5622.0_29.0,2024-05-01 00:32:47
,,,GYN,2024-05_ZY_5016.0_29.0,2024-05-01 00:32:45
0.00,0.00,0.00,GYN,2024-05_ZY_5016.0_29.0,2024-05-01 00:32:45
,,,REC,2024-05_ZY_3754.0_29.0,2024-05-01 00:32:48
0.00,0.00,0.00,REC,2024-05_ZY_3754.0_29.0,2024-05-01 00:32:48
,,,CWB,2024-05_ZY_5845.0_30.0,2024-05-01 00:32:46
0.00,0.00,0.00,CWB,2024-05_ZY_5845.0_30.0,2024-05-01 00:32:46
,,,THE,2024-05_ZY_3760.0_29.0,2024-05-01 00:32:48
0.00,0.00,0.00,THE,2024-05_ZY_3760.0_29.0,2024-05-01 00:32:48
,,,CNF,2024-05_ZY_5408.0_30.0,2024-05-01 00:32:53
,,,PNZ,2024-05_ZY_5299.0_29.0,2024-05-01 00:32:48
0.00,0.00,0.00,PNZ,2024-05_ZY_5299.0_29.0,2024-05-01 00:32:48
,,,CWB,2024-05_ZY_5407.0_30.0,2024-05-01 00:32:48
0.00,0.00,0.00,CWB,2024-05_ZY_5407.0_30.0,2024-05-01 00:32:48
,,,REC,2024-05_ZY_5672.0_29.0,2024-05-01 00:32:48
0.00,0.00,0.00,REC,2024-05_ZY_5672.0_29.0,2024-05-01 00:32:48
,,,GRU,2024-05_ZY_5826.0_29.0,2024-05-01 00:32:52
0.00,0.00,0.00,GRU,2024-05_ZY_5826.0_29.0,2024-05-01 00:32:52
,,,CWB,2024-05_ZY_5206.0_30.0,2024-05-01 00:32:49
0.00,0.00,0.00,CWB,2024-05_ZY_5206.0_30.0,2024-05-01 00:32:49
,,,PNZ,2024-05_ZY_5676.0_29.0,2024-05-01 00:32:49
0.00,0.00,0.00,PNZ,2024-05_ZY_5676.0_29.0,2024-05-01 00:32:49
,,,VDC,2024-05_ZY_5163.0_30.0,2024-05-01 00:32:53
,,,SDU,2024-05_ZY_5003.0_30.0,2024-05-01 00:32:53
,,,SSA,2024-05_ZY_5386.0_30.0,2024-05-01 00:32:51
0.00,0.00,0.00,SSA,2024-05_ZY_5386.0_30.0,2024-05-01 00:32:51
,,,SSA,2024-05_ZY_5164.0_30.0,2024-05-01 00:32:53
,,,GRU,2024-05_ZY_5570.0_29.0,2024-05-01 00:32:55
0.00,0.00,0.00,GRU,2024-05_ZY_5570.0_29.0,2024-05-01 00:32:55
,,,REC,2024-05_ZY_5843.0_30.0,2024-05-01 00:32:52
0.00,0.00,0.00,REC,2024-05_ZY_5843.0_30.0,2024-05-01 00:32:52
0.00,0.00,0.00,VDC,2024-05_ZY_5163.0_30.0,2024-05-01 00:32:53
,,,GRU,2024-05_ZY_6031.0_29.0,2024-05-01 00:32:55
0.00,0.00,0.00,GRU,2024-05_ZY_6031.0_29.0,2024-05-01 00:32:55
0.00,0.00,0.00,CNF,2024-05_ZY_5408.0_30.0,2024-05-01 00:32:53
,,,CNF,2024-05_ZY_5462.0_29.0,2024-05-01 00:32:55
0.00,0.00,0.00,CNF,2024-05_ZY_5462.0_29.0,2024-05-01 00:32:55
0.00,0.00,0.00,SDU,2024-05_ZY_5003.0_30.0,2024-05-01 00:32:53
,,,CNF,2024-05_ZY_3985.0_30.0,2024-05-01 00:32:56
0.00,0.00,0.00,CNF,2024-05_ZY_3985.0_30.0,2024-05-01 00:32:56
,,,VCP,2024-05_ZY_23.0_29.0,2024-05-01 00:32:53
0.00,0.00,0.00,VCP,2024-05_ZY_23.0_29.0,2024-05-01 00:32:53
0.00,0.00,0.00,SSA,2024-05_ZY_5164.0_30.0,2024-05-01 00:32:54
,,,CWB,2024-05_ZY_6037.0_29.0,2024-05-01 00:32:56
,,,VCP,2024-05_ZY_6086.0_30.0,2024-05-01 00:33:01
,,,SDU,2024-05_ZY_5311.0_30.0,2024-05-01 00:33:01
0.00,0.00,0.00,SDU,2024-05_ZY_5311.0_30.0,2024-05-01 00:33:01
,,,CNF,2024-05_ZY_5236.0_29.0,2024-05-01 00:32:59
,,,CGH,2024-05_ZY_5797.0_29.0,2024-05-01 00:32:55
0.00,0.00,0.00,CGH,2024-05_ZY_5797.0_29.0,2024-05-01 00:32:55
,,,FLN,2024-05_ZY_5483.0_30.0,2024-05-01 00:33:00
0.00,0.00,0.00,FLN,2024-05_ZY_5483.0_30.0,2024-05-01 00:33:00
,,,SSA,2024-05_ZY_3840.0_30.0,2024-05-01 00:32:57
,,,GIG,2024-05_ZY_3655.0_30.0,2024-05-01 00:33:05
0.00,0.00,0.00,GIG,2024-05_ZY_3655.0_30.0,2024-05-01 00:33:05
,,,PMW,2024-05_ZY_5409.0_30.0,2024-05-01 00:32:56
0.00,0.00,0.00,PMW,2024-05_ZY_5409.0_30.0,2024-05-01 00:32:56
0.00,0.00,0.00,CWB,2024-05_ZY_6037.0_29.0,2024-05-01 00:32:56
,,,FOR,2024-05_ZY_5151.0_29.0,2024-05-01 00:32:58
,,,SDU,2024-05_ZY_5117.0_30.0,2024-05-01 00:32:56
0.00,0.00,0.00,SDU,2024-05_ZY_5117.0_30.0,2024-05-01 00:32:56
,,,CNF,2024-05_ZY_3738.0_30.0,2024-05-01 00:32:59
,,,VCP,2024-05_ZY_5173.0_30.0,2024-05-01 00:33:01
0.00,0.00,0.00,SSA,2024-05_ZY_3840.0_30.0,2024-05-01 00:32:57
,,,GIG,2024-05_ZY_5505.0_30.0,2024-05-01 00:32:58
0.00,0.00,0.00,GIG,2024-05_ZY_5505.0_30.0,2024-05-01 00:32:58
0.00,0.00,0.00,FOR,2024-05_ZY_5151.0_29.0,2024-05-01 00:32:58
,,,SSA,2024-05_ZY_3778.0_29.0,2024-05-01 00:33:00
0.00,0.00,0.00,SSA,2024-05_ZY_3778.0_29.0,2024-05-01 00:33:00
,,,CNF,2024-05_ZY_3948.0_30.0,2024-05-01 00:32:58
0.00,0.00,0.00,CNF,2024-05_ZY_3948.0_30.0,2024-05-01 00:32:58
0.00,0.00,0.00,CNF,2024-05_ZY_5236.0_29.0,2024-05-01 00:32:59
,,,CGH,2024-05_ZY_3729.0_29.0,2024-05-01 00:33:00
,,,SSA,2024-05_ZY_5386.0_29.0,2024-05-01 00:32:59
0.00,0.00,0.00,SSA,2024-05_ZY_5386.0_29.0,2024-05-01 00:32:59
,,,IOS,2024-05_ZY_3854.0_29.0,2024-05-01 00:33:06
0.00,0.00,0.00,CNF,2024-05_ZY_3738.0_30.0,2024-05-01 00:32:59
,,,VCP,2024-05_ZY_3613.0_30.0,2024-05-01 00:33:03
,,,VCP,2024-05_ZY_5030.0_29.0,2024-05-01 00:33:01
0.00,0.00,0.00,VCP,2024-05_ZY_5030.0_29.0,2024-05-01 00:33:01
,,,VCP,2024-05_ZY_5449.0_30.0,2024-05-01 00:33:04
0.00,0.00,0.00,VCP,2024-05_ZY_5449.0_30.0,2024-05-01 00:33:04
,,,VCP,2024-05_ZY_5296.0_30.0,2024-05-01 00:33:02
0.00,0.00,0.00,VCP,2024-05_ZY_5296.0_30.0,2024-05-01 00:33:02
,,,VCP,2024-05_ZY_3700.0_29.0,2024-05-01 00:33:06
0.00,0.00,0.00,VCP,2024-05_ZY_3700.0_29.0,2024-05-01 00:33:06
,,,GIG,2024-05_ZY_3849.0_30.0,2024-05-01 00:33:00
0.00,0.00,0.00,GIG,2024-05_ZY_3849.0_30.0,2024-05-01 00:33:00
,,,REC,2024-05_ZY_5843.0_29.0,2024-05-01 00:33:04
0.00,0.00,0.00,CGH,2024-05_ZY_3729.0_29.0,2024-05-01 00:33:00
,,,GRU,2024-05_ZY_5741.0_30.0,2024-05-01 00:33:01
0.00,0.00,0.00,GRU,2024-05_ZY_5741.0_30.0,2024-05-01 00:33:01
,,,VCP,2024-05_ZY_5271.0_30.0,2024-05-01 00:33:04
,,,SDU,2024-05_ZY_5311.0_29.0,2024-05-01 00:33:03
0.00,0.00,0.00,SDU,2024-05_ZY_5311.0_29.0,2024-05-01 00:33:03
0.00,0.00,0.00,VCP,2024-05_ZY_5173.0_30.0,2024-05-01 00:33:01
,,,VCP,2024-05_ZY_6086.0_29.0,2024-05-01 00:33:03
0.00,0.00,0.00,VCP,2024-05_ZY_6086.0_29.0,2024-05-01 00:33:03
0.00,0.00,0.00,VCP,2024-05_ZY_6086.0_30.0,2024-05-01 00:33:01
0.00,0.00,0.00,VCP,2024-05_ZY_3613.0_30.0,2024-05-01 00:33:03
,,,VCP,2024-05_ZY_3884.0_29.0,2024-05-01 00:33:05
,,,GIG,2024-05_ZY_5450.0_30.0,2024-05-01 00:33:07
0.00,0.00,0.00,GIG,2024-05_ZY_5450.0_30.0,2024-05-01 00:33:07
,,,GRU,2024-05_ZY_5741.0_29.0,2024-05-01 00:33:06
0.00,0.00,0.00,GRU,2024-05_ZY_5741.0_29.0,2024-05-01 00:33:06
0.00,0.00,0.00,REC,2024-05_ZY_5843.0_29.0,2024-05-01 00:33:04
,,,SDU,2024-05_ZY_3656.0_29.0,2024-05-01 00:33:06
0.00,0.00,0.00,VCP,2024-05_ZY_5271.0_30.0,2024-05-01 00:33:04
,,,VCP,2024-05_ZY_3865.0_30.0,2024-05-01 00:33:08
,,,GIG,2024-05_ZY_5208.0_30.0,2024-05-01 00:33:07
0.00,0.00,0.00,GIG,2024-05_ZY_5208.0_30.0,2024-05-01 00:33:07
0.00,0.00,0.00,VCP,2024-05_ZY_3884.0_29.0,2024-05-01 00:33:05
,,,CWB,2024-05_ZY_6037.0_30.0,2024-05-01 00:33:08
,,,SDU,2024-05_ZY_5176.0_30.0,2024-05-01 00:33:06
0.00,0.00,0.00,SDU,2024-05_ZY_5176.0_30.0,2024-05-01 00:33:06
0.00,0.00,0.00,IOS,2024-05_ZY_3854.0_29.0,2024-05-01 00:33:06
,,,IGU,2024-05_ZY_5297.0_30.0,2024-05-01 00:33:09
0.00,0.00,0.00,SDU,2024-05_ZY_3656.0_29.0,2024-05-01 00:33:06
,,,CGH,2024-05_ZY_7058.0_30.0,2024-05-01 00:33:08
,,,SDU,2024-05_ZY_3659.0_30.0,2024-05-01 00:33:08
0.00,0.00,0.00,SDU,2024-05_ZY_3659.0_30.0,2024-05-01 00:33:08
,,,CGH,2024-05_ZY_3782.0_30.0,2024-05-01 00:33:09
0.00,0.00,0.00,CGH,2024-05_ZY_3782.0_30.0,2024-05-01 00:33:09
0.00,0.00,0.00,CWB,2024-05_ZY_6037.0_30.0,2024-05-01 00:33:08
,,,GRU,2024-05_ZY_3744.0_30.0,2024-05-01 00:33:25
0.00,0.00,0.00,GRU,2024-05_ZY_3744.0_30.0,2024-05-01 00:33:25
0.00,0.00,0.00,VCP,2024-05_ZY_3865.0_30.0,2024-05-01 00:33:08
0.00,0.00,0.00,CGH,2024-05_ZY_7058.0_30.0,2024-05-01 00:33:08
,,,VCP,2024-05_ZY_5092.0_30.0,2024-05-01 00:33:24
,,,MOC,2024-05_ZY_5167.0_30.0,2024-05-01 00:33:12
,,,SDU,2024-05_ZY_7053.0_29.0,2024-05-01 00:33:08
0.00,0.00,0.00,SDU,2024-05_ZY_7053.0_29.0,2024-05-01 00:33:08
,,,CGH,2024-05_ZY_7054.0_29.0,2024-05-01 00:33:08
0.00,0.00,0.00,CGH,2024-05_ZY_7054.0_29.0,2024-05-01 00:33:08
,,,SDU,2024-05_ZY_7055.0_30.0,2024-05-01 00:33:11
0.00,0.00,0.00,SDU,2024-05_ZY_7055.0_30.0,2024-05-01 00:33:11
,,,CWB,2024-05_ZY_5209.0_30.0,2024-05-01 00:33:09
0.00,0.00,0.00,CWB,2024-05_ZY_5209.0_30.0,2024-05-01 00:33:09
0.00,0.00,0.00,IGU,2024-05_ZY_5297.0_30.0,2024-05-01 00:33:09
,,,MOC,2024-05_ZY_3726.0_30.0,2024-05-01 00:33:13
,,,JPA,2024-05_ZY_3834.0_29.0,2024-05-01 00:33:15
,,,REC,2024-05_ZY_3619.0_29.0,2024-05-01 00:33:14
0.00,0.00,0.00,REC,2024-05_ZY_3619.0_29.0,2024-05-01 00:33:14
,,,JTC,2024-05_ZY_5924.0_29.0,2024-05-01 00:33:13
,,,BSB,2024-05_ZY_5395.0_29.0,2024-05-01 00:33:11
0.00,0.00,0.00,BSB,2024-05_ZY_5395.0_29.0,2024-05-01 00:33:12
,,,VCP,2024-05_ZY_3918.0_30.0,2024-05-01 00:33:14
0.00,0.00,0.00,MOC,2024-05_ZY_5167.0_30.0,2024-05-01 00:33:12
,,,MII,2024-05_ZY_5222.0_30.0,2024-05-01 00:33:14
0.00,0.00,0.00,MOC,2024-05_ZY_3726.0_30.0,2024-05-01 00:33:13
,,,PAV,2024-05_ZY_5047.0_29.0,2024-05-01 00:33:15
,,,CNF,2024-05_ZY_5126.0_29.0,2024-05-01 00:33:15
0.00,0.00,0.00,CNF,2024-05_ZY_5126.0_29.0,2024-05-01 00:33:15
,,,JTC,2024-05_ZY_5924.0_30.0,2024-05-01 00:33:15
0.00,0.00,0.00,JTC,2024-05_ZY_5924.0_29.0,2024-05-01 00:33:13
,,,NAT,2024-05_ZY_50.0_30.0,2024-05-01 00:33:16
0.00,0.00,0.00,VCP,2024-05_ZY_3918.0_30.0,2024-05-01 00:33:14
0.00,0.00,0.00,MII,2024-05_ZY_5222.0_30.0,2024-05-01 00:33:14
,,,REC,2024-05_ZY_55.0_30.0,2024-05-01 00:33:16
,,,NAT,2024-05_ZY_5714.0_29.0,2024-05-01 00:33:14
0.00,0.00,0.00,NAT,2024-05_ZY_5714.0_29.0,2024-05-01 00:33:14
,,,REC,2024-05_ZY_5108.0_29.0,2024-05-01 00:33:17
0.00,0.00,0.00,PAV,2024-05_ZY_5047.0_29.0,2024-05-01 00:33:15
,,,VCP,2024-05_ZY_3918.0_29.0,2024-05-01 00:33:17
0.00,0.00,0.00,JPA,2024-05_ZY_3834.0_29.0,2024-05-01 00:33:15
0.00,0.00,0.00,JTC,2024-05_ZY_5924.0_30.0,2024-05-01 00:33:15
0.00,0.00,0.00,NAT,2024-05_ZY_50.0_30.0,2024-05-01 00:33:16
,,,REC,2024-05_ZY_3750.0_30.0,2024-05-01 00:33:19
,,,REC,2024-05_ZY_5320.0_29.0,2024-05-01 00:33:19
0.00,0.00,0.00,REC,2024-05_ZY_5320.0_29.0,2024-05-01 00:33:19
0.00,0.00,0.00,REC,2024-05_ZY_55.0_30.0,2024-05-01 00:33:16
,,,MII,2024-05_ZY_5222.0_29.0,2024-05-01 00:33:18
,,,CNF,2024-05_ZY_5073.0_30.0,2024-05-01 00:33:18
0.00,0.00,0.00,REC,2024-05_ZY_5108.0_29.0,2024-05-01 00:33:17
,,,NAT,2024-05_ZY_3669.0_30.0,2024-05-01 00:33:19
0.00,0.00,0.00,VCP,2024-05_ZY_3918.0_29.0,2024-05-01 00:33:17
,,,VCP,2024-05_ZY_3805.0_30.0,2024-05-01 00:33:21
0.00,0.00,0.00,CNF,2024-05_ZY_5073.0_30.0,2024-05-01 00:33:18
,,,CNF,2024-05_ZY_5121.0_30.0,2024-05-01 00:33:20
0.00,0.00,0.00,MII,2024-05_ZY_5222.0_29.0,2024-05-01 00:33:18
,,,REC,2024-05_ZY_5153.0_30.0,2024-05-01 00:33:24
,,,UDI,2024-05_ZY_5922.0_30.0,2024-05-01 00:33:18
0.00,0.00,0.00,UDI,2024-05_ZY_5922.0_30.0,2024-05-01 00:33:18
,,,REC,2024-05_ZY_5508.0_30.0,2024-05-01 00:33:22
,,,CNF,2024-05_ZY_5264.0_30.0,2024-05-01 00:33:18
0.00,0.00,0.00,CNF,2024-05_ZY_5264.0_30.0,2024-05-01 00:33:18
,,,MCZ,2024-05_ZY_5344.0_30.0,2024-05-01 00:33:18
0.00,0.00,0.00,MCZ,2024-05_ZY_5344.0_30.0,2024-05-01 00:33:18
,,,REC,2024-05_ZY_3748.0_29.0,2024-05-01 00:33:19
0.00,0.00,0.00,REC,2024-05_ZY_3748.0_29.0,2024-05-01 00:33:19
0.00,0.00,0.00,NAT,2024-05_ZY_3669.0_30.0,2024-05-01 00:33:19
,,,POA,2024-05_ZY_5850.0_30.0,2024-05-01 00:33:23
0.00,0.00,0.00,POA,2024-05_ZY_5850.0_30.0,2024-05-01 00:33:23
0.00,0.00,0.00,REC,2024-05_ZY_3750.0_30.0,2024-05-01 00:33:19
,,,VCP,2024-05_ZY_5451.0_30.0,2024-05-01 00:33:23
0.00,0.00,0.00,VCP,2024-05_ZY_5451.0_30.0,2024-05-01 00:33:23
0.00,0.00,0.00,CNF,2024-05_ZY_5121.0_30.0,2024-05-01 00:33:20
,,,VCP,2024-05_ZY_5970.0_29.0,2024-05-01 00:33:22
,,,GRU,2024-05_ZY_3749.0_29.0,2024-05-01 00:33:24
,,,GRU,2024-05_ZY_5232.0_30.0,2024-05-01 00:33:21
0.00,0.00,0.00,GRU,2024-05_ZY_5232.0_30.0,2024-05-01 00:33:21
,,,BEL,2024-05_ZY_5862.0_30.0,2024-05-01 00:33:39
,,,REC,2024-05_ZY_3876.0_29.0,2024-05-01 00:33:21
0.00,0.00,0.00,REC,2024-05_ZY_3876.0_29.0,2024-05-01 00:33:21
0.00,0.00,0.00,VCP,2024-05_ZY_3805.0_30.0,2024-05-01 00:33:21
,,,REC,2024-05_ZY_5493.0_29.0,2024-05-01 00:33:26
0.00,0.00,0.00,REC,2024-05_ZY_5508.0_30.0,2024-05-01 00:33:22
,,,VCP,2024-05_ZY_5970.0_30.0,2024-05-01 00:33:24
0.00,0.00,0.00,VCP,2024-05_ZY_5970.0_29.0,2024-05-01 00:33:22
,,,VCP,2024-05_ZY_5712.0_30.0,2024-05-01 00:33:22
0.00,0.00,0.00,VCP,2024-05_ZY_5712.0_30.0,2024-05-01 00:33:22
,,,FOR,2024-05_ZY_5669.0_30.0,2024-05-01 00:33:22
0.00,0.00,0.00,FOR,2024-05_ZY_5669.0_30.0,2024-05-01 00:33:22
