combined,timestamp,blockfuel_main1,blockfuel_trim,takeofffuel_main1,takeofffuel_trim,trip_fuel,max_fuel_cap,minimum_tof,taxi_fuel,takeoff_fuel
2024-05_AB_2372.0_1.0,2024-05-01 23:14:14,,,,,,,,,
2024-05_AB_2372.0_1.0,2024-05-01 23:16:20,,,,,5777.0,21961.0,10151.0,297.0,10203.0
2024-05_AB_2372.0_1.0,2024-05-01 23:16:20,,,,,,,,,
2024-05_AB_2325.0_2.0,2024-05-01 23:17:35,,,,,4555.0,21961.0,8516.0,341.0,8516.0
2024-05_AB_2637.0_2.0,2024-05-01 23:24:08,,,,,5789.0,21961.0,10480.0,308.0,10492.0
2024-05_AB_2637.0_2.0,2024-05-01 23:24:08,,,,,,,,,
2024-05_AB_2340.0_2.0,2024-05-01 23:27:02,,,,,3490.0,21961.0,7300.0,341.0,7359.0
2024-05_AB_2340.0_2.0,2024-05-01 23:27:02,,,,,,,,,
2024-05_AB_2505.0_2.0,2024-05-01 23:29:00,,,,,2339.0,20724.0,8092.0,275.0,8400.0
2024-05_AB_2505.0_2.0,2024-05-01 23:29:00,,,,,,,,,
2024-05_AB_2505.0_2.0,2024-05-01 23:30:26,,,,,2339.0,20724.0,8092.0,275.0,8125.0
2024-05_AB_2505.0_2.0,2024-05-01 23:30:26,,,,,,,,,
2024-05_AB_2355.0_2.0,2024-05-01 23:38:07,,,,,4659.0,21961.0,8330.0,319.0,8330.0
2024-05_AB_2405.0_2.0,2024-05-01 23:43:38,,,,,4820.0,21961.0,12573.0,220.0,12573.0
2024-05_AB_2486.0_2.0,2024-05-01 23:51:10,,,,,4369.0,21961.0,7845.0,198.0,7845.0
2024-05_AB_2485.0_2.0,2024-05-01 23:53:30,,,,,1583.0,21961.0,11336.0,341.0,12300.0
2024-05_AB_2485.0_2.0,2024-05-01 23:53:30,,,,,,,,,
2024-05_AB_2485.0_2.0,2024-05-01 23:53:36,,,,,1583.0,21961.0,11336.0,341.0,12200.0
2024-05_AB_2485.0_2.0,2024-05-01 23:53:36,,,,,,,,,
2024-05_AB_2485.0_2.0,2024-05-01 23:54:11,,,,,4685.0,21961.0,11074.0,220.0,11074.0
2024-05_AB_2485.0_2.0,2024-05-01 23:54:13,,,,,1583.0,21961.0,11336.0,341.0,11859.0
2024-05_AB_2485.0_2.0,2024-05-01 23:54:13,,,,,,,,,
2024-05_AB_2410.0_2.0,2024-05-02 00:02:42,,,,,3948.0,21961.0,7455.0,308.0,7455.0
2024-05_AB_2624.0_2.0,2024-05-02 00:03:29,,,,,4716.0,21961.0,13697.0,165.0,13900.0
2024-05_AB_2624.0_2.0,2024-05-02 00:03:29,,,,,,,,,
2024-05_AB_2624.0_2.0,2024-05-02 00:03:49,,,,,4716.0,21961.0,13697.0,165.0,13735.0
2024-05_AB_2624.0_2.0,2024-05-02 00:03:49,,,,,,,,,
2024-05_AB_2145.0_2.0,2024-05-02 00:09:49,,,,,3051.0,21961.0,7904.0,275.0,7925.0
2024-05_AB_2145.0_2.0,2024-05-02 00:09:49,,,,,,,,,
2024-05_AB_2375.0_2.0,2024-05-02 00:13:13,,,,,3478.0,21961.0,7369.0,341.0,7369.0
2024-05_AB_2719.0_2.0,2024-05-02 00:16:44,,,,,4209.0,21961.0,8127.0,319.0,8127.0
2024-05_AB_2526.0_2.0,2024-05-02 00:20:46,,,,,4605.0,20724.0,8776.0,187.0,8776.0
2024-05_AB_2561.0_2.0,2024-05-02 00:21:41,,,,,4903.0,20724.0,8908.0,341.0,8959.0
2024-05_AB_2561.0_2.0,2024-05-02 00:21:41,,,,,,,,,
2024-05_AB_2736.0_2.0,2024-05-02 00:24:04,,,,,3458.0,21961.0,7247.0,341.0,7600.0
2024-05_AB_2736.0_2.0,2024-05-02 00:24:04,,,,,,,,,
2024-05_AB_2736.0_2.0,2024-05-02 00:24:28,,,,,3458.0,21961.0,7247.0,341.0,7259.0
2024-05_AB_2736.0_2.0,2024-05-02 00:24:28,,,,,,,,,
2024-05_AB_2373.0_2.0,2024-05-02 00:26:17,,,,,6174.0,21961.0,9711.0,220.0,9711.0
2024-05_AB_2421.0_2.0,2024-05-02 00:33:48,,,,,4650.0,21961.0,8401.0,341.0,8459.0
2024-05_AB_2421.0_2.0,2024-05-02 00:33:48,,,,,,,,,
2024-05_AB_2524.0_2.0,2024-05-02 00:34:18,,,,,4170.0,20724.0,7544.0,308.0,7544.0
2024-05_AB_2524.0_2.0,2024-05-02 00:37:14,,,,,2550.0,20724.0,8503.0,275.0,10125.0
2024-05_AB_2524.0_2.0,2024-05-02 00:37:14,,,,,,,,,
2024-05_AB_2781.0_2.0,2024-05-02 00:39:49,,,,,2250.0,21961.0,5919.0,308.0,5919.0
2024-05_AB_2109.0_2.0,2024-05-02 00:42:05,,,,,3366.0,21961.0,7097.0,341.0,7500.0
2024-05_AB_2109.0_2.0,2024-05-02 00:42:05,,,,,,,,,
2024-05_AB_2109.0_2.0,2024-05-02 00:42:37,,,,,3366.0,21961.0,7097.0,341.0,7159.0
2024-05_AB_2109.0_2.0,2024-05-02 00:42:37,,,,,,,,,
2024-05_AB_2372.0_1.0,2024-05-02 00:43:50,,,,,1832.0,21961.0,5584.0,209.0,5584.0
2024-05_AB_2851.0_2.0,2024-05-02 00:47:51,,,,,6120.0,21961.0,9668.0,220.0,9668.0
2024-05_AB_2325.0_2.0,2024-05-02 00:49:23,,,,,4555.0,21961.0,8516.0,341.0,8900.0
2024-05_AB_2325.0_2.0,2024-05-02 00:49:23,,,,,,,,,
2024-05_AB_2325.0_2.0,2024-05-02 00:49:41,,,,,4555.0,21961.0,8516.0,341.0,8559.0
2024-05_AB_2325.0_2.0,2024-05-02 00:49:41,,,,,,,,,
2024-05_AB_2850.0_2.0,2024-05-02 01:04:23,,,,,5778.0,21961.0,9630.0,341.0,9630.0
2024-05_AB_2850.0_2.0,2024-05-02 01:05:54,,,,,5837.0,21961.0,9691.0,341.0,9691.0
2024-05_AB_2342.0_2.0,2024-05-02 01:10:55,,,,,3086.0,20724.0,10439.0,275.0,10439.0
2024-05_AB_2323.0_2.0,2024-05-02 01:16:26,,,,,6026.0,21961.0,11561.0,341.0,11561.0
2024-05_AB_2312.0_2.0,2024-05-02 01:18:04,,,,,2783.0,21961.0,6122.0,231.0,6269.0
2024-05_AB_2312.0_2.0,2024-05-02 01:18:04,,,,,,,,,
2024-05_AB_2612.0_2.0,2024-05-02 01:34:58,,,,,4448.0,21961.0,7708.0,352.0,7708.0
2024-05_AB_2607.0_2.0,2024-05-02 01:43:43,,,,,4268.0,20724.0,7817.0,231.0,7869.0
2024-05_AB_2607.0_2.0,2024-05-02 01:43:43,,,,,,,,,
2024-05_AB_2485.0_2.0,2024-05-02 01:46:40,,,,,4685.0,21961.0,11074.0,220.0,11300.0
2024-05_AB_2485.0_2.0,2024-05-02 01:46:40,,,,,,,,,
2024-05_AB_2485.0_2.0,2024-05-02 01:47:05,,,,,4685.0,21961.0,11074.0,220.0,11080.0
2024-05_AB_2485.0_2.0,2024-05-02 01:47:05,,,,,,,,,
2024-05_AB_2613.0_2.0,2024-05-02 01:47:29,,,,,4781.0,21961.0,8233.0,198.0,8233.0
2024-05_AB_2613.0_2.0,2024-05-02 01:51:00,,,,,5039.0,21961.0,13554.0,198.0,13554.0
2024-05_AB_2355.0_2.0,2024-05-02 01:52:32,,,,,4659.0,21961.0,8330.0,319.0,8381.0
2024-05_AB_2355.0_2.0,2024-05-02 01:52:32,,,,,,,,,
2024-05_AB_2410.0_2.0,2024-05-02 01:53:17,,,,,3948.0,21961.0,7455.0,308.0,7800.0
2024-05_AB_2410.0_2.0,2024-05-02 01:53:17,,,,,,,,,
2024-05_AB_2410.0_2.0,2024-05-02 01:53:28,,,,,3948.0,21961.0,7455.0,308.0,7492.0
2024-05_AB_2410.0_2.0,2024-05-02 01:53:28,,,,,,,,,
2024-05_AB_2375.0_2.0,2024-05-02 01:54:21,,,,,3478.0,21961.0,7369.0,341.0,7800.0
2024-05_AB_2375.0_2.0,2024-05-02 01:54:21,,,,,,,,,
2024-05_AB_2375.0_2.0,2024-05-02 01:54:29,,,,,3478.0,21961.0,7369.0,341.0,7459.0
2024-05_AB_2375.0_2.0,2024-05-02 01:54:29,,,,,,,,,
2024-05_AB_2462.0_2.0,2024-05-02 01:57:31,,,,,2174.0,21961.0,5809.0,352.0,5809.0
2024-05_AB_2405.0_2.0,2024-05-02 02:04:21,,,,,4820.0,21961.0,12573.0,220.0,12880.0
2024-05_AB_2405.0_2.0,2024-05-02 02:04:21,,,,,,,,,
2024-05_AB_2518.0_2.0,2024-05-02 02:09:33,,,,,3869.0,21961.0,7468.0,308.0,7468.0
2024-05_AB_2463.0_2.0,2024-05-02 02:12:34,,,,,2161.0,21961.0,6138.0,198.0,6138.0
2024-05_AB_2519.0_2.0,2024-05-02 02:18:36,,,,,3855.0,21961.0,8005.0,242.0,8005.0
2024-05_AB_2638.0_2.0,2024-05-02 02:20:21,,,,,5533.0,21961.0,9525.0,187.0,9613.0
2024-05_AB_2638.0_2.0,2024-05-02 02:20:21,,,,,,,,,
2024-05_AB_2625.0_2.0,2024-05-02 02:30:07,,,,,4693.0,21961.0,8615.0,286.0,8615.0
2024-05_AB_2719.0_2.0,2024-05-02 02:33:35,,,,,4209.0,21961.0,8127.0,319.0,8181.0
2024-05_AB_2719.0_2.0,2024-05-02 02:33:35,,,,,,,,,
2024-05_AB_2524.0_2.0,2024-05-02 02:34:55,,,,,4170.0,20724.0,7544.0,308.0,7900.0
2024-05_AB_2524.0_2.0,2024-05-02 02:34:55,,,,,,,,,
2024-05_AB_2562.0_2.0,2024-05-02 02:35:08,,,,,5584.0,20724.0,9284.0,165.0,9284.0
2024-05_AB_2524.0_2.0,2024-05-02 02:35:35,,,,,4170.0,20724.0,7544.0,308.0,7592.0
2024-05_AB_2524.0_2.0,2024-05-02 02:35:35,,,,,,,,,
2024-05_AB_2102.0_2.0,2024-05-02 02:49:39,,,,,2566.0,21961.0,6619.0,308.0,6619.0
2024-05_AB_2372.0_2.0,2024-05-02 02:56:57,,,,,,21961.0,,,5800.0
2024-05_AB_2372.0_2.0,2024-05-02 02:56:57,,,,,,,,,
2024-05_AB_2372.0_2.0,2024-05-02 02:57:01,,,,,,21961.0,,209.0,5800.0
2024-05_AB_2372.0_2.0,2024-05-02 02:57:01,,,,,,,,,
2024-05_AB_2372.0_2.0,2024-05-02 02:57:04,,,,,1832.0,21961.0,,209.0,5800.0
2024-05_AB_2372.0_2.0,2024-05-02 02:57:04,,,,,,,,,
2024-05_AB_2781.0_2.0,2024-05-02 02:57:08,,,,,2250.0,21961.0,5919.0,308.0,5992.0
2024-05_AB_2781.0_2.0,2024-05-02 02:57:08,,,,,,,,,
2024-05_AB_2372.0_2.0,2024-05-02 02:57:14,,,,,1832.0,21961.0,,209.0,5591.0
2024-05_AB_2372.0_2.0,2024-05-02 02:57:14,,,,,,,,,
2024-05_AB_2342.0_2.0,2024-05-02 02:57:43,,,,,3086.0,20724.0,10439.0,275.0,10725.0
2024-05_AB_2342.0_2.0,2024-05-02 02:57:43,,,,,,,,,
2024-05_AB_2850.0_2.0,2024-05-02 03:00:19,,,,,5837.0,21961.0,9691.0,341.0,9659.0
2024-05_AB_2850.0_2.0,2024-05-02 03:00:19,,,,,,,,,
2024-05_AB_2850.0_2.0,2024-05-02 03:04:54,,,,,5778.0,21961.0,9691.0,341.0,9659.0
2024-05_AB_2850.0_2.0,2024-05-02 03:04:54,,,,,,,,,
2024-05_AB_2534.0_2.0,2024-05-02 03:11:11,,,,,3179.0,21961.0,6787.0,198.0,6787.0
2024-05_AB_2172.0_2.0,2024-05-02 03:11:12,,,,,5198.0,21961.0,9355.0,330.0,9355.0
2024-05_AB_2323.0_2.0,2024-05-02 03:20:11,,,,,6026.0,21961.0,11561.0,341.0,11659.0
2024-05_AB_2323.0_2.0,2024-05-02 03:20:11,,,,,,,,,
2024-05_AB_2533.0_2.0,2024-05-02 03:20:43,,,,,2938.0,21961.0,10056.0,308.0,10056.0
2024-05_AB_2411.0_2.0,2024-05-02 03:22:44,,,,,4259.0,21961.0,8448.0,286.0,8448.0
2024-05_AB_2612.0_2.0,2024-05-02 03:27:34,,,,,4448.0,21961.0,7708.0,352.0,7748.0
2024-05_AB_2612.0_2.0,2024-05-02 03:27:34,,,,,,,,,
2024-05_AB_2518.0_2.0,2024-05-02 03:29:13,,,,,3869.0,21961.0,7468.0,308.0,7800.0
2024-05_AB_2518.0_2.0,2024-05-02 03:29:13,,,,,,,,,
2024-05_AB_2518.0_2.0,2024-05-02 03:29:24,,,,,3869.0,21961.0,7468.0,308.0,7492.0
2024-05_AB_2518.0_2.0,2024-05-02 03:29:24,,,,,,,,,
2024-05_AB_2608.0_2.0,2024-05-02 03:35:16,,,,,2474.0,20724.0,9319.0,176.0,9319.0
2024-05_AB_2607.0_2.0,2024-05-02 03:38:47,,,,,2236.0,20724.0,5464.0,286.0,5464.0
2024-05_AB_2562.0_2.0,2024-05-02 03:39:14,,,,,5584.0,20724.0,9284.0,165.0,10000.0
2024-05_AB_2562.0_2.0,2024-05-02 03:39:14,,,,,,,,,
2024-05_AB_2562.0_2.0,2024-05-02 03:40:10,,,,,5584.0,20724.0,9284.0,165.0,9835.0
2024-05_AB_2562.0_2.0,2024-05-02 03:40:10,,,,,,,,,
2024-05_AB_2371.0_2.0,2024-05-02 03:42:48,,,,,2272.0,21961.0,6024.0,198.0,6024.0
2024-05_AB_2492.0_2.0,2024-05-02 03:44:41,,,,,4725.0,21961.0,11978.0,198.0,12002.0
2024-05_AB_2492.0_2.0,2024-05-02 03:44:41,,,,,,,,,
2024-05_AB_2625.0_2.0,2024-05-02 03:47:06,,,,,4693.0,21961.0,8615.0,286.0,9000.0
2024-05_AB_2625.0_2.0,2024-05-02 03:47:06,,,,,,,,,
2024-05_AB_2625.0_2.0,2024-05-02 03:47:19,,,,,4693.0,21961.0,8615.0,286.0,8714.0
2024-05_AB_2625.0_2.0,2024-05-02 03:47:19,,,,,,,,,
2024-05_AB_2406.0_2.0,2024-05-02 03:49:19,,,,,4125.0,21961.0,8093.0,286.0,8093.0
2024-05_AB_2462.0_2.0,2024-05-02 03:50:44,,,,,2174.0,21961.0,5809.0,352.0,5848.0
2024-05_AB_2462.0_2.0,2024-05-02 03:50:44,,,,,,,,,
2024-05_AB_2378.0_2.0,2024-05-02 03:51:50,,,,,4472.0,20724.0,8292.0,286.0,8292.0
2024-05_AB_2378.0_2.0,2024-05-02 03:53:22,,,,,4472.0,20724.0,8292.0,286.0,8292.0
2024-05_AB_2102.0_2.0,2024-05-02 03:54:02,,,,,2566.0,21961.0,6619.0,308.0,8692.0
2024-05_AB_2102.0_2.0,2024-05-02 03:54:02,,,,,,,,,
2024-05_AB_2379.0_2.0,2024-05-02 04:04:53,,,,,4973.0,20724.0,12069.0,220.0,12069.0
2024-05_AB_2385.0_2.0,2024-05-02 04:20:54,,,,,5469.0,21961.0,9650.0,330.0,9650.0
2024-05_AB_2172.0_2.0,2024-05-02 04:27:02,,,,,5198.0,21961.0,9355.0,330.0,9370.0
2024-05_AB_2172.0_2.0,2024-05-02 04:27:02,,,,,,,,,
2024-05_AB_2486.0_2.0,2024-05-02 04:27:13,,,,,4369.0,21961.0,7845.0,198.0,8100.0
2024-05_AB_2486.0_2.0,2024-05-02 04:27:13,,,,,,,,,
2024-05_AB_2486.0_2.0,2024-05-02 04:27:28,,,,,4369.0,21961.0,7845.0,198.0,7902.0
2024-05_AB_2486.0_2.0,2024-05-02 04:27:28,,,,,,,,,
2024-05_AB_2373.0_2.0,2024-05-02 04:42:08,,,,,6174.0,21961.0,9711.0,220.0,9780.0
2024-05_AB_2373.0_2.0,2024-05-02 04:42:08,,,,,,,,,
2024-05_AB_2533.0_2.0,2024-05-02 04:51:51,,,,,2938.0,21961.0,10056.0,308.0,10092.0
2024-05_AB_2533.0_2.0,2024-05-02 04:51:51,,,,,,,,,
2024-05_AB_2607.0_2.0,2024-05-02 04:52:06,,,,,2236.0,20724.0,5464.0,286.0,5514.0
2024-05_AB_2607.0_2.0,2024-05-02 04:52:06,,,,,,,,,
2024-05_AB_2371.0_2.0,2024-05-02 05:07:10,,,,,2272.0,21961.0,6024.0,198.0,6102.0
2024-05_AB_2371.0_2.0,2024-05-02 05:07:10,,,,,,,,,
2024-05_AB_2572.0_2.0,2024-05-02 05:08:26,,,,,3661.0,21961.0,7054.0,352.0,7054.0
2024-05_AB_2411.0_2.0,2024-05-02 05:08:31,,,,,4259.0,21961.0,8448.0,286.0,8800.0
2024-05_AB_2411.0_2.0,2024-05-02 05:08:31,,,,,,,,,
2024-05_AB_2411.0_2.0,2024-05-02 05:08:45,,,,,4259.0,21961.0,8448.0,286.0,8514.0
2024-05_AB_2411.0_2.0,2024-05-02 05:08:45,,,,,,,,,
2024-05_AB_2406.0_2.0,2024-05-02 05:16:55,,,,,4125.0,21961.0,8093.0,286.0,8600.0
2024-05_AB_2406.0_2.0,2024-05-02 05:16:55,,,,,,,,,
2024-05_AB_2394.0_2.0,2024-05-02 05:16:57,,,,,1778.0,21961.0,5733.0,330.0,5733.0
2024-05_AB_2406.0_2.0,2024-05-02 05:17:05,,,,,4125.0,21961.0,8093.0,286.0,8314.0
2024-05_AB_2406.0_2.0,2024-05-02 05:17:05,,,,,,,,,
2024-05_AB_2394.0_2.0,2024-05-02 05:18:28,,,,,1778.0,21961.0,5733.0,330.0,5733.0
2024-05_AB_2127.0_2.0,2024-05-02 05:20:29,,,,,4021.0,21961.0,7801.0,330.0,7801.0
2024-05_AB_2385.0_2.0,2024-05-02 05:24:06,,,,,5469.0,21961.0,9650.0,330.0,9670.0
2024-05_AB_2385.0_2.0,2024-05-02 05:24:06,,,,,,,,,
2024-05_AB_2465.0_2.0,2024-05-02 05:28:01,,,,,2283.0,21961.0,6457.0,220.0,6457.0
2024-05_AB_2526.0_2.0,2024-05-02 05:28:42,,,,,4605.0,20724.0,8776.0,187.0,8813.0
2024-05_AB_2526.0_2.0,2024-05-02 05:28:42,,,,,,,,,
2024-05_AB_2563.0_2.0,2024-05-02 05:34:32,,,,,5129.0,20724.0,8803.0,231.0,8803.0
2024-05_AB_2627.0_2.0,2024-05-02 05:42:03,,,,,2403.0,21961.0,9148.0,198.0,9148.0
2024-05_AB_2463.0_2.0,2024-05-02 05:42:46,,,,,2161.0,21961.0,6138.0,198.0,6202.0
2024-05_AB_2463.0_2.0,2024-05-02 05:42:46,,,,,,,,,
2024-05_AB_2323.0_2.0,2024-05-02 05:52:04,,,,,1653.0,21961.0,6144.0,220.0,6144.0
2024-05_AB_2497.0_2.0,2024-05-02 05:52:36,,,,,4636.0,21961.0,10492.0,231.0,10492.0
2024-05_AB_2378.0_2.0,2024-05-02 05:54:59,,,,,4472.0,20724.0,8292.0,286.0,8600.0
2024-05_AB_2378.0_2.0,2024-05-02 05:54:59,,,,,,,,,
2024-05_AB_2378.0_2.0,2024-05-02 05:55:32,,,,,4472.0,20724.0,8292.0,286.0,8314.0
2024-05_AB_2378.0_2.0,2024-05-02 05:55:32,,,,,,,,,
2024-05_AB_2519.0_2.0,2024-05-02 06:00:16,,,,,3855.0,21961.0,8005.0,242.0,8058.0
2024-05_AB_2519.0_2.0,2024-05-02 06:00:16,,,,,,,,,
2024-05_AB_2497.0_2.0,2024-05-02 06:01:37,,,,,4636.0,21961.0,10492.0,231.0,10492.0
2024-05_AB_2324.0_2.0,2024-05-02 06:07:38,,,,,1697.0,21961.0,7942.0,154.0,7942.0
2024-05_AB_2486.0_2.0,2024-05-02 06:15:09,,,,,1392.0,21961.0,4887.0,198.0,4887.0
2024-05_AB_2498.0_2.0,2024-05-02 06:19:40,,,,,4215.0,21961.0,7620.0,330.0,7620.0
2024-05_AB_2380.0_2.0,2024-05-02 06:25:12,,,,,1794.0,21961.0,5556.0,352.0,5556.0
2024-05_AB_2503.0_2.0,2024-05-02 06:33:13,,,,,6043.0,21961.0,12672.0,352.0,12672.0
2024-05_AB_2173.0_2.0,2024-05-02 06:39:14,,,,,5952.0,21961.0,10216.0,198.0,10216.0
2024-05_AB_2851.0_2.0,2024-05-02 06:40:41,,,,,6120.0,21961.0,9668.0,220.0,9680.0
2024-05_AB_2851.0_2.0,2024-05-02 06:40:41,,,,,,,,,
2024-05_AB_2572.0_2.0,2024-05-02 06:48:37,,,,,3661.0,21961.0,7054.0,352.0,7500.0
2024-05_AB_2572.0_2.0,2024-05-02 06:48:37,,,,,,,,,
2024-05_AB_2572.0_2.0,2024-05-02 06:50:22,,,,,3661.0,21961.0,7054.0,352.0,7148.0
2024-05_AB_2572.0_2.0,2024-05-02 06:50:22,,,,,,,,,
2024-05_AB_2323.0_2.0,2024-05-02 06:50:31,,,,,1653.0,21961.0,6144.0,220.0,6180.0
2024-05_AB_2323.0_2.0,2024-05-02 06:50:31,,,,,,,,,
2024-05_AB_2851.0_2.0,2024-05-02 06:51:36,,,,,6120.0,21961.0,9668.0,220.0,13602.0
2024-05_AB_2851.0_2.0,2024-05-02 06:51:36,,,,,,,,,
2024-05_AB_2851.0_2.0,2024-05-02 06:51:49,,,,,6120.0,21961.0,9668.0,220.0,9680.0
2024-05_AB_2851.0_2.0,2024-05-02 06:51:49,,,,,,,,,
2024-05_AB_2613.0_2.0,2024-05-02 06:52:00,,,,,5039.0,21961.0,13554.0,198.0,13602.0
2024-05_AB_2613.0_2.0,2024-05-02 06:52:00,,,,,,,,,
2024-05_AB_2608.0_2.0,2024-05-02 06:52:56,,,,,2474.0,20724.0,9319.0,176.0,9500.0
2024-05_AB_2608.0_2.0,2024-05-02 06:52:56,,,,,,,,,
2024-05_AB_2608.0_2.0,2024-05-02 06:53:10,,,,,2474.0,20724.0,9319.0,176.0,9324.0
2024-05_AB_2608.0_2.0,2024-05-02 06:53:10,,,,,,,,,
2024-05_AB_2394.0_2.0,2024-05-02 06:58:09,,,,,1778.0,21961.0,5733.0,330.0,5770.0
2024-05_AB_2394.0_2.0,2024-05-02 06:58:09,,,,,,,,,
2024-05_AB_2431.0_2.0,2024-05-02 07:00:08,,,,,2064.0,21961.0,8196.0,209.0,8196.0
2024-05_AB_2431.0_2.0,2024-05-02 07:02:16,,,,,2064.0,21961.0,8196.0,209.0,8196.0
2024-05_AB_2525.0_2.0,2024-05-02 07:04:48,,,,,4186.0,20724.0,8182.0,242.0,8182.0
2024-05_AB_2451.0_2.0,2024-05-02 07:08:49,,,,,4212.0,20724.0,7470.0,352.0,7470.0
2024-05_AB_2377.0_2.0,2024-05-02 07:09:20,,,,,4747.0,21961.0,8393.0,319.0,8393.0
2024-05_AB_2563.0_2.0,2024-05-02 07:09:29,,,,,5129.0,20724.0,8803.0,231.0,8869.0
2024-05_AB_2563.0_2.0,2024-05-02 07:09:29,,,,,,,,,
2024-05_AB_2127.0_2.0,2024-05-02 07:12:45,,,,,4021.0,21961.0,7801.0,330.0,7870.0
2024-05_AB_2127.0_2.0,2024-05-02 07:12:45,,,,,,,,,
2024-05_AB_2627.0_2.0,2024-05-02 07:13:38,,,,,2403.0,21961.0,9148.0,198.0,9202.0
2024-05_AB_2627.0_2.0,2024-05-02 07:13:38,,,,,,,,,
2024-05_AB_2498.0_2.0,2024-05-02 07:14:31,,,,,4215.0,21961.0,7620.0,330.0,7970.0
2024-05_AB_2498.0_2.0,2024-05-02 07:14:31,,,,,,,,,
2024-05_AB_2608.0_2.0,2024-05-02 07:17:51,,,,,4155.0,20724.0,7535.0,253.0,7535.0
2024-05_AB_2486.0_2.0,2024-05-02 07:20:56,,,,,1392.0,21961.0,4887.0,198.0,4902.0
2024-05_AB_2486.0_2.0,2024-05-02 07:20:56,,,,,,,,,
2024-05_AB_2510.0_2.0,2024-05-02 07:22:22,,,,,2515.0,20724.0,6194.0,220.0,6194.0
2024-05_AB_2534.0_2.0,2024-05-02 07:27:52,,,,,3179.0,21961.0,6787.0,198.0,6802.0
2024-05_AB_2534.0_2.0,2024-05-02 07:27:52,,,,,,,,,
2024-05_AB_2386.0_2.0,2024-05-02 07:29:53,,,,,6410.0,21961.0,10505.0,209.0,10505.0
2024-05_AB_2364.0_2.0,2024-05-02 07:37:25,,,,,2789.0,21961.0,6078.0,319.0,6078.0
2024-05_AB_2110.0_2.0,2024-05-02 07:39:26,,,,,3336.0,21961.0,7302.0,352.0,7302.0
2024-05_AB_2628.0_2.0,2024-05-02 07:43:57,,,,,2225.0,21961.0,5927.0,319.0,5927.0
2024-05_AB_2143.0_2.0,2024-05-02 07:46:28,,,,,1392.0,21961.0,4933.0,231.0,4933.0
2024-05_AB_2173.0_2.0,2024-05-02 07:51:21,,,,,5952.0,21961.0,10216.0,198.0,10302.0
2024-05_AB_2173.0_2.0,2024-05-02 07:51:21,,,,,,,,,
2024-05_AB_2142.0_2.0,2024-05-02 07:51:29,,,,,1570.0,21961.0,6915.0,220.0,6915.0
2024-05_AB_2380.0_2.0,2024-05-02 07:52:12,,,,,1794.0,21961.0,5556.0,352.0,5648.0
2024-05_AB_2380.0_2.0,2024-05-02 07:52:12,,,,,,,,,
2024-05_AB_2365.0_2.0,2024-05-02 07:54:00,,,,,2714.0,21961.0,6088.0,231.0,6088.0
2024-05_AB_2384.0_2.0,2024-05-02 07:58:32,,,,,4221.0,21961.0,10966.0,198.0,10966.0
2024-05_AB_2503.0_2.0,2024-05-02 08:08:12,,,,,6043.0,21961.0,12672.0,352.0,14648.0
2024-05_AB_2503.0_2.0,2024-05-02 08:08:12,,,,,,,,,
2024-05_AB_2564.0_2.0,2024-05-02 08:08:33,,,,,5415.0,20724.0,8953.0,198.0,8953.0
2024-05_AB_2629.0_2.0,2024-05-02 08:12:04,,,,,4848.0,21961.0,14038.0,220.0,14038.0
2024-05_AB_2128.0_2.0,2024-05-02 08:16:05,,,,,4283.0,21961.0,8345.0,253.0,8345.0
2024-05_AB_2432.0_2.0,2024-05-02 08:16:36,,,,,2041.0,21961.0,5794.0,319.0,5794.0
2024-05_AB_2431.0_2.0,2024-05-02 08:16:41,,,,,2064.0,21961.0,8196.0,209.0,9491.0
2024-05_AB_2431.0_2.0,2024-05-02 08:16:41,,,,,,,,,
2024-05_AB_2431.0_2.0,2024-05-02 08:16:44,,,,,2064.0,21961.0,8196.0,209.0,8491.0
2024-05_AB_2431.0_2.0,2024-05-02 08:16:44,,,,,,,,,
2024-05_AB_2431.0_2.0,2024-05-02 08:16:59,,,,,2064.0,21961.0,8196.0,209.0,7991.0
2024-05_AB_2431.0_2.0,2024-05-02 08:16:59,,,,,,,,,
2024-05_AB_2431.0_2.0,2024-05-02 08:17:56,,,,,2064.0,21961.0,8196.0,209.0,9491.0
2024-05_AB_2431.0_2.0,2024-05-02 08:17:56,,,,,,,,,
2024-05_AB_2431.0_2.0,2024-05-02 08:17:58,,,,,2064.0,21961.0,8196.0,209.0,8491.0
2024-05_AB_2431.0_2.0,2024-05-02 08:17:58,,,,,,,,,
2024-05_AB_2324.0_2.0,2024-05-02 08:23:08,,,,,6934.0,21961.0,10545.0,209.0,10545.0
2024-05_AB_2451.0_2.0,2024-05-02 08:29:46,,,,,4212.0,20724.0,7470.0,352.0,7548.0
2024-05_AB_2451.0_2.0,2024-05-02 08:29:46,,,,,,,,,
2024-05_AB_2377.0_2.0,2024-05-02 08:31:15,,,,,4747.0,21961.0,8393.0,319.0,8681.0
2024-05_AB_2377.0_2.0,2024-05-02 08:31:15,,,,,,,,,
2024-05_AB_2108.0_2.0,2024-05-02 08:31:39,,,,,2597.0,21961.0,9586.0,253.0,9586.0
2024-05_AB_2401.0_2.0,2024-05-02 08:40:10,,,,,4989.0,21961.0,10034.0,231.0,10034.0
2024-05_AB_2527.0_2.0,2024-05-02 08:40:12,,,,,5055.0,21961.0,8113.0,319.0,8113.0
